name;version OLD;version NEW;URL к репозиторию;alternative;dependency;комментарий;Версия ПО (опросник);Статус
@csstools/css-syntax-patches-for-csstree;1.1.13;1.1.13;https://registry.npmjs.org/@csstools/css-syntax-patches-for-csstree/-/css-syntax-patches-for-csstree-1.1.13.tgz;npm install @csstools/css-syntax-patches-for-csstree@1.1.13;jsdom;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@csstools/css-tokenizer;4.0.0;4.0.0;https://registry.npmjs.org/@csstools/css-tokenizer/-/css-tokenizer-4.0.0.tgz;npm install @csstools/css-tokenizer@4.0.0;@asamuzakjp/css-color;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@emnapi/wasi-threads;1.2.3;1.2.3;https://registry.npmjs.org/@emnapi/wasi-threads/-/wasi-threads-1.2.3.tgz;npm install @emnapi/wasi-threads@1.2.3;@emnapi/core;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;2.0.1;версия не совпадает
@esbuild/netbsd-arm64;0.28.2;0.28.2;https://registry.npmjs.org/@esbuild/netbsd-arm64/-/netbsd-arm64-0.28.2.tgz;npm install @esbuild/netbsd-arm64@0.28.2;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@esbuild/openbsd-arm64;0.28.2;0.28.2;https://registry.npmjs.org/@esbuild/openbsd-arm64/-/openbsd-arm64-0.28.2.tgz;npm install @esbuild/openbsd-arm64@0.28.2;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@esbuild/openharmony-arm64;0.28.2;0.28.2;https://registry.npmjs.org/@esbuild/openharmony-arm64/-/openharmony-arm64-0.28.2.tgz;npm install @esbuild/openharmony-arm64@0.28.2;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@eslint/plugin-kit;0.7.3;0.7.3;https://registry.npmjs.org/@eslint/plugin-kit/-/plugin-kit-0.7.3.tgz;npm install @eslint/plugin-kit@0.7.3;eslint;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;0.7.2;версия не совпадает
@exodus/bytes;1.15.1;1.15.1;https://registry.npmjs.org/@exodus/bytes/-/bytes-1.15.1.tgz;npm install @exodus/bytes@1.15.1;html-encoding-sniffer, jsdom, whatwg-url;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@harperfast/extended-iterable;1.0.3;1.0.3;https://registry.npmjs.org/@harperfast/extended-iterable/-/extended-iterable-1.0.3.tgz;npm install @harperfast/extended-iterable@1.0.3;lmdb;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@hono/node-server;2.1.1;2.1.1;https://registry.npmjs.org/@hono/node-server/-/node-server-2.1.1.tgz;npm install @hono/node-server@2.1.1;@modelcontextprotocol/sdk;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/ansi;2.0.8;2.0.8;https://registry.npmjs.org/@inquirer/ansi/-/ansi-2.0.8.tgz;npm install @inquirer/ansi@2.0.8;@inquirer/checkbox, @inquirer/core, @inquirer/password, @inquirer/select;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/checkbox;5.2.5;5.2.5;https://registry.npmjs.org/@inquirer/checkbox/-/checkbox-5.2.5.tgz;npm install @inquirer/checkbox@5.2.5;@inquirer/prompts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/confirm;6.1.1;6.1.1;https://registry.npmjs.org/@inquirer/confirm/-/confirm-6.1.1.tgz;npm install @inquirer/confirm@6.1.1;@angular/build, @inquirer/prompts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/core;11.2.1;11.2.1;https://registry.npmjs.org/@inquirer/core/-/core-11.2.1.tgz;npm install @inquirer/core@11.2.1;@inquirer/checkbox, @inquirer/confirm, @inquirer/editor, @inquirer/expand, @inquirer/input, @inquirer/number, @inquirer/password, @inquirer/rawlist, @inquirer/search, @inquirer/select;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/editor;5.3.3;5.3.3;https://registry.npmjs.org/@inquirer/editor/-/editor-5.3.3.tgz;npm install @inquirer/editor@5.3.3;@inquirer/prompts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/expand;5.1.5;5.1.5;https://registry.npmjs.org/@inquirer/expand/-/expand-5.1.5.tgz;npm install @inquirer/expand@5.1.5;@inquirer/prompts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/external-editor;3.0.5;3.0.5;https://registry.npmjs.org/@inquirer/external-editor/-/external-editor-3.0.5.tgz;npm install @inquirer/external-editor@3.0.5;@inquirer/editor;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/figures;2.0.9;2.0.9;https://registry.npmjs.org/@inquirer/figures/-/figures-2.0.9.tgz;npm install @inquirer/figures@2.0.9;@inquirer/checkbox, @inquirer/core, @inquirer/search, @inquirer/select;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/input;5.1.6;5.1.6;https://registry.npmjs.org/@inquirer/input/-/input-5.1.6.tgz;npm install @inquirer/input@5.1.6;@inquirer/prompts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/number;4.2.3;4.2.3;https://registry.npmjs.org/@inquirer/number/-/number-4.2.3.tgz;npm install @inquirer/number@4.2.3;@inquirer/prompts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/password;5.2.2;5.2.2;https://registry.npmjs.org/@inquirer/password/-/password-5.2.2.tgz;npm install @inquirer/password@5.2.2;@inquirer/prompts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/prompts;8.5.2;8.5.2;https://registry.npmjs.org/@inquirer/prompts/-/prompts-8.5.2.tgz;npm install @inquirer/prompts@8.5.2;@angular/cli;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/rawlist;5.3.5;5.3.5;https://registry.npmjs.org/@inquirer/rawlist/-/rawlist-5.3.5.tgz;npm install @inquirer/rawlist@5.3.5;@inquirer/prompts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/search;4.3.3;4.3.3;https://registry.npmjs.org/@inquirer/search/-/search-4.3.3.tgz;npm install @inquirer/search@4.3.3;@inquirer/prompts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/select;5.2.5;5.2.5;https://registry.npmjs.org/@inquirer/select/-/select-5.2.5.tgz;npm install @inquirer/select@5.2.5;@inquirer/prompts;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@inquirer/type;4.1.1;4.1.1;https://registry.npmjs.org/@inquirer/type/-/type-4.1.1.tgz;npm install @inquirer/type@4.1.1;@inquirer/checkbox, @inquirer/confirm, @inquirer/core, @inquirer/editor, @inquirer/expand, @inquirer/input, @inquirer/number, @inquirer/password, @inquirer/rawlist, @inquirer/search, @inquirer/select, @listr2/prompt-adapter-inquirer;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@isaacs/cliui;8.0.2;8.0.2;https://registry.npmjs.org/@isaacs/cliui/-/cliui-8.0.2.tgz;npm install @isaacs/cliui@8.0.2;jackspeak;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;9.0.0;версия не совпадает
@jest/environment-jsdom-abstract;30.5.1;30.5.1;https://registry.npmjs.org/@jest/environment-jsdom-abstract/-/environment-jsdom-abstract-30.5.1.tgz;npm install @jest/environment-jsdom-abstract@30.5.1;jest-environment-jsdom, jest-preset-angular;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@jest/get-type;30.5.0;30.5.0;https://registry.npmjs.org/@jest/get-type/-/get-type-30.5.0.tgz;npm install @jest/get-type@30.5.0;@jest/expect-utils, expect, jest-config, jest-diff, jest-each, jest-leak-detector, jest-matcher-utils, jest-snapshot, jest-validate;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@jest/pattern;30.5.0;30.5.0;https://registry.npmjs.org/@jest/pattern/-/pattern-30.5.0.tgz;npm install @jest/pattern@30.5.0;@jest/core, @jest/types, jest-config;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@jest/react-is-18;18.3.1;18.3.1;https://registry.npmjs.org/@jest/react-is-18/-/react-is-18-18.3.1.tgz;npm install @jest/react-is-18@18.3.1;pretty-format;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@jest/react-is-19;19.3.0;19.3.0;https://registry.npmjs.org/@jest/react-is-19/-/react-is-19-19.3.0.tgz;npm install @jest/react-is-19@19.3.0;pretty-format;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
@jest/snapshot-utils;30.5.1;30.5.1;https://registry.npmjs.org/@jest/snapshot-utils/-/snapshot-utils-30.5.1.tgz;npm install @jest/snapshot-utils@30.5.1;jest-snapshot;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
